Yil,Kilometre,Motor_Hacmi,Motor_Gucu,Tork,Hizlanma_0_100,Maks_Hiz,Uzunluk,Genislik,Yukseklik,Bos_Agirlik,Koltuk_Sayisi,Bagaj_Hacmi,Silindir_Sayisi,Ort_Kasko,Marka,Vites_Tipi,Yakit_Tipi,Kasa_Tipi,Cekis,Kimden,Fiyat,Tahmin_Fiyat,Gercek_Fiyat,Fark_TL,Fark_Pct,Durum
2016,68000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1565000.0,1593080,1565000,-28080,-1.8,MAKUL
2017,80000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1599000.0,1669153,1599000,-70153,-4.2,MAKUL
2015,126900.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,AWD (Elektronik),Galeriden,1685000.0,1630735,1685000,54264,3.3,MAKUL
2016,178000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,AWD (Elektronik),Galeriden,1525000.0,1524928,1525000,71,0.0,MAKUL
2015,110000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,AWD (Elektronik),Galeriden,1685000.0,1668611,1685000,16388,1.0,MAKUL
2022,40000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2080000.0,2084357,2080000,-4357,-0.2,MAKUL
2021,117000.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,16819.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1590000.0,1602557,1590000,-12557,-0.8,MAKUL
2024,6001.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,16819.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,2150000.0,2136101,2150000,13898,0.7,MAKUL
2025,6001.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,16819.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,2165000.0,2157485,2165000,7514,0.3,MAKUL
2024,22000.0,998.0,100.0,,12.4,,4180.0,1775.0,1500.0,,5.0,,3.0,12704.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,1415000.0,1433410,1415000,-18410,-1.3,MAKUL
2020,105000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,1950000.0,1968813,1950000,-18813,-1.0,MAKUL
2024,10150.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,16819.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,2045000.0,2097020,2045000,-52020,-2.5,MAKUL
2020,165700.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1685000.0,1610311,1685000,74688,4.6,MAKUL
2020,115000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1869000.0,1765768,1869000,103231,5.8,MAKUL
2020,46845.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Yetkili Bayiden,1438750.0,1533845,1438750,-95095,-6.2,MAKUL
2025,6100.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Elektrik,-,-,Yetkili Bayiden,1816750.0,1821832,1816750,-5082,-0.3,MAKUL
2016,104500.0,1591.0,177.0,,9.1,,4475.0,1850.0,1660.0,,5.0,,4.0,17784.0,Hyundai,Yarı Otomatik,Benzin,SUV,4WD (Sürekli),Sahibinden,1450000.0,1488979,1450000,-38979,-2.6,MAKUL
2014,97000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,13470.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1280000.0,1262615,1280000,17384,1.4,MAKUL
2012,251000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,15191.0,Hyundai,Düz,LPG & Benzin,SUV,Önden Çekiş,Sahibinden,735000.0,778581,735000,-43581,-5.6,MAKUL
2008,155000.0,1991.0,112.0,,16.1,,4325.0,1830.0,1730.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,750000.0,720604,750000,29395,4.1,MAKUL
2022,29889.0,1368.0,100.0,,13.7,,4180.0,1775.0,1500.0,,5.0,,4.0,12006.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1459000.0,1316702,1459000,142297,10.8,PAHALI
2013,92000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1179900.0,1202315,1179900,-22415,-1.9,MAKUL
2022,56000.0,1368.0,100.0,,13.7,,4180.0,1775.0,1500.0,,5.0,,4.0,12784.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1440000.0,1424587,1440000,15412,1.1,MAKUL
2021,63000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,2100000.0,2096276,2100000,3723,0.2,MAKUL
2020,99000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1649000.0,1704228,1649000,-55228,-3.2,MAKUL
2023,20700.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2150000.0,2184044,2150000,-34044,-1.6,MAKUL
2016,163500.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1425000.0,1421865,1425000,3134,0.2,MAKUL
2017,90313.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Yetkili Bayiden,1644000.0,1639624,1644000,4375,0.3,MAKUL
2015,148000.0,1591.0,177.0,,9.1,,4475.0,1850.0,1660.0,,5.0,,4.0,17784.0,Hyundai,Yarı Otomatik,Benzin,SUV,4WD (Sürekli),Galeriden,1550000.0,1556869,1550000,-6869,-0.4,MAKUL
2016,171000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,AWD (Elektronik),Galeriden,1549500.0,1550519,1549500,-1019,-0.1,MAKUL
2017,82500.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1649000.0,1651859,1649000,-2859,-0.2,MAKUL
2017,169000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,AWD (Elektronik),Galeriden,1595000.0,1434120,1595000,160879,11.2,PAHALI
2018,74500.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1700000.0,1678989,1700000,21010,1.3,MAKUL
2016,140000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,AWD (Elektronik),Galeriden,1605000.0,1609565,1605000,-4565,-0.3,MAKUL
2022,98500.0,998.0,120.0,,11.0,,4205.0,1800.0,1550.0,,5.0,,3.0,14658.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1322500.0,1310428,1322500,12071,0.9,MAKUL
2019,38000.0,1598.0,136.0,,9.8,,4165.0,1800.0,1565.0,,5.0,,4.0,16069.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1335000.0,1348386,1335000,-13386,-1.0,MAKUL
2025,19500.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2759000.0,2743758,2759000,15241,0.6,MAKUL
2018,85000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1859000.0,1848499,1859000,10500,0.6,MAKUL
2012,72000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Düz,Benzin,SUV,Önden Çekiş,Galeriden,1155000.0,1133672,1155000,21327,1.9,MAKUL
2012,100000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Düz,Benzin,SUV,Önden Çekiş,Galeriden,1079500.0,1096006,1079500,-16506,-1.5,MAKUL
2021,50000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1950000.0,1976375,1950000,-26375,-1.3,MAKUL
2018,130000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,1735000.0,1831867,1735000,-96867,-5.3,MAKUL
2022,73000.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1939000.0,1960512,1939000,-21512,-1.1,MAKUL
2019,215000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1230000.0,1298940,1230000,-68940,-5.3,MAKUL
2023,11000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,AWD (Elektronik),Galeriden,2250000.0,2245078,2250000,4921,0.2,MAKUL
2023,20000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2270000.0,2264344,2270000,5655,0.2,MAKUL
2021,67000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,2199000.0,2188129,2199000,10870,0.5,MAKUL
2025,9600.0,1591.0,170.0,,8.5,,4655.0,1890.0,1605.0,,5.0,,4.0,23608.0,Hyundai,Otomatik,Elektrik,SUV,4WD (Sürekli),Galeriden,2070000.0,2076482,2070000,-6482,-0.3,MAKUL
2015,150000.0,1591.0,132.0,,12.1,,4475.0,1850.0,1660.0,,5.0,,4.0,17784.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1449000.0,1444534,1449000,4465,0.3,MAKUL
2014,176000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,13470.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1055000.0,1108675,1055000,-53675,-4.8,MAKUL
2020,117000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1790000.0,1749544,1790000,40455,2.3,MAKUL
2023,74000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,1935000.0,1926343,1935000,8656,0.4,MAKUL
2021,79000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,2199000.0,2193189,2199000,5810,0.3,MAKUL
2022,52000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2650000.0,2534023,2650000,115976,4.6,MAKUL
2022,120000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2199000.0,2217431,2199000,-18431,-0.8,MAKUL
2025,40000.0,998.0,100.0,,12.4,,4180.0,1775.0,1500.0,,5.0,,3.0,12704.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,1510000.0,1522766,1510000,-12766,-0.8,MAKUL
2021,80650.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,16541.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,1960000.0,1993635,1960000,-33635,-1.7,MAKUL
2012,127000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,15191.0,Hyundai,Düz,LPG & Benzin,SUV,Önden Çekiş,Sahibinden,936000.0,958402,936000,-22402,-2.3,MAKUL
2019,161000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,1650000.0,1647372,1650000,2627,0.2,MAKUL
2020,56500.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2100000.0,2122703,2100000,-22703,-1.1,MAKUL
2023,32000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,2140000.0,2140600,2140000,-600,-0.0,MAKUL
2011,152000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,4WD (Sürekli),Sahibinden,1000000.0,998578,1000000,1421,0.1,MAKUL
2022,69000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2275000.0,2241843,2275000,33156,1.5,MAKUL
2022,60000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2255000.0,2234366,2255000,20633,0.9,MAKUL
2018,191725.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Yetkili Bayiden,1545000.0,1545532,1545000,-532,-0.0,MAKUL
2020,49000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,2020000.0,2057633,2020000,-37633,-1.8,MAKUL
2025,18000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2825000.0,2772600,2825000,52399,1.9,MAKUL
2020,109000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1925000.0,1928896,1925000,-3896,-0.2,MAKUL
2020,90000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1895000.0,1935169,1895000,-40169,-2.1,MAKUL
2020,132000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1855000.0,1879245,1855000,-24245,-1.3,MAKUL
2019,114300.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1865000.0,1853610,1865000,11389,0.6,MAKUL
2020,105662.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Yetkili Bayiden,1800000.0,1791886,1800000,8113,0.5,MAKUL
2020,90000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1835000.0,1660527,1835000,174472,10.5,PAHALI
2019,206000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1539000.0,1513813,1539000,25186,1.7,MAKUL
2020,148600.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1715000.0,1656861,1715000,58138,3.5,MAKUL
2019,121000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1715000.0,1601733,1715000,113266,7.1,MAKUL
2022,22500.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,2400000.0,2389960,2400000,10039,0.4,MAKUL
2023,37000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2520000.0,2521053,2520000,-1053,-0.0,MAKUL
2024,59750.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2575000.0,2560499,2575000,14500,0.6,MAKUL
2022,34000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,2485000.0,2419181,2485000,65818,2.7,MAKUL
2023,45000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2449000.0,2497199,2449000,-48199,-1.9,MAKUL
2023,35000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2525000.0,2513001,2525000,11998,0.5,MAKUL
2023,48000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2465000.0,2461595,2465000,3404,0.1,MAKUL
2024,12000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2795000.0,2791693,2795000,3306,0.1,MAKUL
2025,6001.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,3125000.0,3103928,3125000,21071,0.7,MAKUL
2022,64538.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Yetkili Bayiden,2230000.0,2224452,2230000,5547,0.2,MAKUL
2023,91000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2176500.0,2260942,2176500,-84442,-3.7,MAKUL
2020,118000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,1835000.0,1852988,1835000,-17988,-1.0,MAKUL
2013,58000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Düz,Benzin,SUV,Önden Çekiş,Galeriden,1045000.0,1063741,1045000,-18741,-1.8,MAKUL
2020,123000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Galeriden,1875000.0,1891908,1875000,-16908,-0.9,MAKUL
2015,139465.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,14838.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Yetkili Bayiden,1159500.0,1205428,1159500,-45928,-3.8,MAKUL
2023,55000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2375000.0,2394296,2375000,-19296,-0.8,MAKUL
2021,58000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,1995000.0,2001198,1995000,-6198,-0.3,MAKUL
2017,107000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,AWD (Elektronik),Galeriden,1668000.0,1662946,1668000,5053,0.3,MAKUL
2023,57000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Galeriden,2095000.0,1997465,2095000,97534,4.9,MAKUL
2024,6520.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Galeriden,2995750.0,2967182,2995750,28567,1.0,MAKUL
2016,73000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,Önden Çekiş,Galeriden,1499500.0,1514469,1499500,-14969,-1.0,MAKUL
2025,6001.0,1591.0,170.0,,8.5,,4655.0,1890.0,1605.0,,5.0,,4.0,23608.0,Hyundai,Otomatik,Elektrik,SUV,4WD (Sürekli),Galeriden,2295000.0,2318307,2295000,-23307,-1.0,MAKUL
2020,67977.0,998.0,120.0,,12.0,,4165.0,1800.0,1565.0,,5.0,,3.0,15482.0,Hyundai,Düz,Benzin,SUV,Önden Çekiş,Sahibinden,1500000.0,1493727,1500000,6272,0.4,MAKUL
2021,45350.0,1598.0,180.0,,8.8,,4500.0,1865.0,1650.0,,5.0,,4.0,16819.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,1845000.0,1847144,1845000,-2144,-0.1,MAKUL
2024,11000.0,1368.0,100.0,,13.7,,4180.0,1775.0,1500.0,,5.0,,4.0,11984.0,Hyundai,Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,1425000.0,1429312,1425000,-4312,-0.3,MAKUL
2020,155000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,1745000.0,1759874,1745000,-14874,-0.8,MAKUL
2018,200000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,1800000.0,1726923,1800000,73076,4.2,MAKUL
2022,52000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2650000.0,2534023,2650000,115976,4.6,MAKUL
2022,120000.0,1598.0,136.0,,11.6,,4500.0,1865.0,1650.0,,5.0,,4.0,15556.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2199000.0,2217431,2199000,-18431,-0.8,MAKUL
2025,40000.0,998.0,100.0,,12.4,,4180.0,1775.0,1500.0,,5.0,,3.0,12704.0,Hyundai,Yarı Otomatik,Benzin,SUV,Önden Çekiş,Sahibinden,1510000.0,1522766,1510000,-12766,-0.8,MAKUL
2021,80650.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,16541.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,1960000.0,1993635,1960000,-33635,-1.7,MAKUL
2012,127000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,15191.0,Hyundai,Düz,LPG & Benzin,SUV,Önden Çekiş,Sahibinden,936000.0,958402,936000,-22402,-2.3,MAKUL
2019,161000.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,1650000.0,1647372,1650000,2627,0.2,MAKUL
2020,56500.0,1598.0,136.0,,11.8,,4480.0,1850.0,1660.0,,5.0,,4.0,17340.0,Hyundai,Yarı Otomatik,Dizel,SUV,4WD (Sürekli),Sahibinden,2100000.0,2122703,2100000,-22703,-1.1,MAKUL
2023,32000.0,1598.0,136.0,,11.4,,4500.0,1865.0,1650.0,,5.0,,4.0,18370.0,Hyundai,Yarı Otomatik,Dizel,SUV,Önden Çekiş,Sahibinden,2140000.0,2140600,2140000,-600,-0.0,MAKUL
2011,152000.0,1591.0,135.0,,11.1,,4410.0,1820.0,1670.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,LPG & Benzin,SUV,4WD (Sürekli),Sahibinden,1000000.0,998578,1000000,1421,0.1,MAKUL
2022,69000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2275000.0,2241843,2275000,33156,1.5,MAKUL
2022,60000.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,Önden Çekiş,Galeriden,2255000.0,2234366,2255000,20633,0.9,MAKUL
2018,191725.0,1591.0,130.0,,11.5,,4394.0,1806.0,1615.0,,5.0,,4.0,15946.0,Hyundai,Otomatik,Dizel,SUV,AWD (Elektronik),Yetkili Bayiden,1545000.0,1545532,1545000,-532,-0.0,MAKUL
